x,y,z
2.2605,3.91269,19.6245
2.42535,4.07408,19.2004
2.59098,4.25828,18.7983
2.7595,4.46599,18.4188
2.93292,4.69802,18.0628
3.11313,4.95524,17.7314
3.30193,5.23859,17.4262
3.50103,5.54909,17.1486
3.71208,5.88778,16.9008
3.93669,6.2557,16.6852
4.17639,6.65384,16.5045
4.43266,7.08309,16.3619
4.70693,7.54412,16.2611
5.00053,8.03736,16.2063
5.31469,8.56278,16.2023
5.65048,9.11983,16.2542
6.00882,9.7072,16.368
6.39032,10.3226,16.55
6.79532,10.9628,16.807
7.2237,11.6227,17.146
7.67481,12.2959,17.5741
8.14737,12.9739,18.0983
8.63928,13.646,18.7248
9.14752,14.2988,19.4589
9.66798,14.9169,20.3037
10.1953,15.4822,21.2601
10.7229,15.9746,22.3252
11.2428,16.3724,23.4922
11.7455,16.6534,24.7488
12.2206,16.7962,26.0774
12.6567,16.7816,27.4544
13.0416,16.5945,28.8505
13.3633,16.226,30.2321
13.6105,15.6743,31.5622
13.773,14.9467,32.803
13.843,14.0592,33.9184
13.815,13.0364,34.8768
13.6871,11.9099,35.6533
13.4606,10.7158,36.2317
13.1403,9.49224,36.6052
12.7341,8.27641,36.7764
12.2527,7.10192,36.7565
11.7084,5.99688,36.5632
11.115,4.98272,36.2187
10.4866,4.07383,35.7476
9.83695,3.27782,35.1748
9.1789,2.5964,34.5241
8.52407,2.02652,33.8168
7.88245,1.56154,33.0716
7.26236,1.19247,32.3038
6.67039,0.909007,31.5256
6.11148,0.700344,30.7464
5.58908,0.555835,29.9733
5.10534,0.465427,29.2113
4.66127,0.419948,28.4638
4.25697,0.411254,27.733
3.89181,0.432287,27.02
3.56459,0.477064,26.3257
3.27372,0.540618,25.65
3.01732,0.618917,24.993
2.79334,0.708766,24.3543
2.59969,0.807709,23.7336
2.43425,0.913932,23.1304
2.29496,1.02617,22.5443
2.17986,1.14363,21.975
2.08713,1.2659,21.422
2.01508,1.39291,20.8852
1.96222,1.52489,20.3642
1.9272,1.66226,19.8589
1.90888,1.80568,19.3691
1.90627,1.95595,18.8948
1.91858,2.11404,18.436
1.94518,2.28104,17.9927
1.98562,2.45816,17.5652
2.03962,2.64672,17.1536
2.10703,2.84817,16.7584
2.18788,3.06401,16.3801
2.28234,3.29591,16.0191
2.39072,3.54558,15.6764
2.51348,3.81487,15.3529
2.65122,4.10571,15.0498
2.80464,4.42012,14.7685
2.97462,4.76021,14.5107
3.16211,5.12815,14.2786
3.36821,5.52616,14.0744
3.59411,5.95645,13.9012
3.84112,6.42119,13.7624
4.1106,6.92245,13.662
4.40397,7.46207,13.6046
4.7227,8.04159,13.5956
5.06822,8.66205,13.6412
5.44191,9.3238,13.7486
5.84498,10.0263,13.9256
6.27846,10.7677,14.181
6.74299,11.5447,14.5247
7.23877,12.352,14.9669
7.76535,13.1815,15.5183
8.32142,14.0227,16.1899
8.90461,14.8613,16.9919
9.51128,15.6793,17.933
10.1362,16.4546,19.0197
10.7723,17.1614,20.2545
11.4106,17.7697,21.6349
12.0401,18.2475,23.1515
12.6474,18.5612,24.7868
13.2175,18.6788,26.514
13.7339,18.5721,28.2968
14.1793,18.2205,30.0898
14.5366,17.6138,31.8407
14.7898,16.755,33.4935
14.9257,15.6622,34.9925
14.9346,14.3676,36.2872
14.8115,12.9163,37.3372
14.5565,11.3623,38.1156
14.1754,9.76361,38.6112
13.6785,8.17698,38.8284
13.0806,6.65338,38.7854
12.3993,5.23436,38.5115
11.6542,3.95007,38.0422
10.8651,2.81891,37.4162
10.0512,1.84839,36.6715
9.23009,1.03695,35.8429
8.41729,0.376101,34.9604
7.62572,-0.147288,34.0489
6.86569,-0.549049,33.1276
6.14495,-0.846068,32.2107
5.46893,-1.05509,31.3084
4.84095,-1.19188,30.4273
4.26263,-1.27075,29.5712
3.73412,-1.30432,28.7422
3.25446,-1.30342,27.9409
2.82182,-1.27717,27.167
2.43377,-1.23312,26.4196
2.08744,-1.1774,25.6975
1.77974,-1.11489,24.9994
1.50743,-1.04942,24.3241
1.2673,-0.983927,23.6701
1.05615,-0.920623,23.0363
0.87095,-0.861117,22.4217
0.708805,-0.806541,21.8252
0.567014,-0.757651,21.246
0.443073,-0.714911,20.6832
0.334686,-0.678568,20.1363
0.239758,-0.648711,19.6046
0.156392,-0.625316,19.0874
0.082877,-0.608288,18.5845
0.0176752,-0.597495,18.0951
-0.0405903,-0.592788,17.619
-0.0931517,-0.594022,17.1558
-0.141111,-0.601074,16.705
-0.185455,-0.613854,16.2664
-0.22707,-0.63231,15.8397
-0.266756,-0.656441,15.4244
-0.305238,-0.6863,15.0205
-0.343181,-0.722,14.6275
-0.381199,-0.763714,14.2452
-0.41987,-0.811684,13.8735
-0.459741,-0.866223,13.512
-0.50134,-0.927715,13.1607
-0.545188,-0.996627,12.8194
-0.591801,-1.07351,12.4879
-0.641705,-1.15899,12.166
-0.695441,-1.2538,11.8539
-0.75357,-1.35878,11.5513
-0.816686,-1.47486,11.2583
-0.885423,-1.60311,10.9749
-0.960458,-1.74471,10.7014
-1.04253,-1.90097,10.4378
-1.13242,-2.07338,10.1844
-1.23102,-2.26357,9.94173
-1.33927,-2.47335,9.71014
-1.4582,-2.7047,9.49035
-1.58896,-2.95984,9.28318
-1.73281,-3.24115,9.0897
-1.89111,-3.55129,8.91121
-2.06537,-3.8931,8.74935
-2.25723,-4.26969,8.60613
-2.46849,-4.68438,8.48402
-2.70109,-5.14072,8.38603
-2.95714,-5.64242,8.31582
-3.23892,-6.19335,8.27785
-3.54886,-6.79743,8.27749
-3.88951,-7.45851,8.3212
-4.26357,-8.18022,8.4167
-4.67377,-8.96575,8.57317
-5.12287,-9.81747,8.80144
-5.61355,-10.7366,9.11417
-6.14824,-11.7225,9.52597
-6.729,-12.7723,10.0535
-7.35724,-13.8796,10.7152
-8.03344,-15.0337,11.5312
-8.75675,-16.2185,12.5227
-9.52457,-17.411,13.7106
-10.332,-18.5806,15.114
-11.1711,-19.6875,16.748
-12.0308,-20.6831,18.6205
-12.8958,-21.5105,20.7284
-13.7465,-22.1067,23.0541
-14.5592,-22.4067,25.5612
-15.3063,-22.3499,28.1926
-15.9576,-21.8874,30.87
-16.482,-20.991,33.497
-16.8501,-19.6609,35.9662
-17.0368,-17.93,38.1696
-17.0242,-15.8644,40.011
-16.8037,-13.5582,41.4181
-16.3776,-11.1225,42.3514
-15.7587,-8.67271,42.8074
-14.9692,-6.31483,42.8169
-14.0385,-4.13519,42.4369
-13.0001,-2.19428,41.7408
-11.8889,-0.525478,40.8076
-10.7382,0.862172,39.7134
-9.57818,1.97889,38.5246
-8.43448,2.84817,37.2954
-7.32763,3.5011,36.0665
-6.27306,3.97181,34.8664
-5.28149,4.2941,33.7132
-4.35952,4.49932,32.617
-3.51027,4.61528,31.5819
-2.73414,4.66575,30.6082
-2.02943,4.67056,29.6933
-1.39285,4.64589,28.8335
-0.820097,4.60469,28.0246
-0.306143,4.5572,27.2619
0.154407,4.51135,26.5414
0.567099,4.47324,25.8591
0.937458,4.44749,25.2119
1.27086,4.43755,24.597
1.57247,4.44595,24.0122
1.84713,4.47456,23.4557
2.09941,4.52472,22.9262
2.33355,4.59738,22.4227
2.55343,4.69327,21.9447
2.76266,4.81291,21.492
2.96453,4.95673,21.0645
3.16206,5.12511,20.6626
3.35802,5.31837,20.2868
3.55494,5.53687,19.9381
3.75515,5.78094,19.6176
3.96078,6.05091,19.3265
4.1738,6.34709,19.0667
4.39601,6.66975,18.8402
4.62907,7.01907,18.6492
4.87449,7.39507,18.4963
5.13362,7.79758,18.3847
5.40765,8.22613,18.3176
5.69762,8.67988,18.2987
6.00434,9.15747,18.3322
6.3284,9.65693,18.4222
6.6701,10.1755,18.5735
7.02941,10.7095,18.7906
7.40591,11.2543,19.0785
7.7987,11.8037,19.4415
8.20632,12.3504,19.8839
8.6267,12.8855,20.4091
9.05702,13.3986,21.0192
9.49368,13.8778,21.715
9.93221,14.3098,22.4953
10.3673,14.6802,23.3561
10.7926,14.9741,24.2906
11.2011,15.1765,25.2887
11.585,15.2735,26.3365
11.9359,15.2528,27.4166
12.2455,15.1052,28.508
12.5051,14.8252,29.5873
12.707,14.4124,30.6292
12.8441,13.8713,31.608
12.9108,13.2125,32.4988
12.9035,12.4514,33.2796
12.8202,11.6083,33.9319
12.6616,10.7065,34.4428
12.4305,9.77117,34.8047
12.1318,8.82765,35.0162
11.7722,7.89983,35.0813
11.3603,7.0089,35.0088
10.9052,6.17238,34.8113
10.4171,5.4036,34.5038
9.90587,4.71162,34.1024
9.38139,4.1014,33.6238
8.85278,3.57433,33.0838
8.32829,3.12885,32.4968
7.81511,2.76116,31.8758
7.31933,2.46584,31.2317
6.84587,2.23653,30.5738
6.39856,2.0664,29.9095
5.98021,1.94857,29.2448
5.59272,1.8764,28.5842
5.2372,1.84373,27.9312
4.91408,1.84498,27.2884
4.62327,1.87524,26.6577
4.36424,1.9303,26.0404
4.13616,2.00661,25.4376
3.93795,2.10127,24.85
3.7684,2.21201,24.2779
3.62623,2.33706,23.722
3.51013,2.47519,23.1824
3.41883,2.62556,22.6594
3.35109,2.78776,22.1535
3.3058,2.96167,21.6649
3.28195,3.14749,21.194
3.27864,3.34564,20.7413
3.29512,3.55679,20.3074
3.33079,3.78178,19.8929
3.38519,4.02157,19.4986
3.45799,4.27731,19.1256
3.54902,4.5502,18.7748
3.65823,4.84155,18.4477
3.78573,5.15272,18.1457
3.93172,5.48507,17.8707
4.09653,5.83998,17.6247
4.28057,6.21875,17.41
4.48434,6.6226,17.2295
4.70841,7.05259,17.0862
4.95338,7.50951,16.9836
5.21984,7.99386,16.9258
5.50836,8.50568,16.917
5.81945,9.04444,16.9623
6.15346,9.6089,17.0669
6.51055,10.1969,17.2366
6.89064,10.8052,17.4774
7.29324,11.4292,17.7956
7.71743,12.0627,18.1975
8.16169,12.698,18.6889
8.62382,13.325,19.2751
9.10077,13.932,19.9602
9.58856,14.5047,20.7468
10.0821,15.0272,21.6349
10.5753,15.4815,22.6215
11.0607,15.8487,23.6999
11.5299,16.1093,24.859
11.9733,16.2448,26.0827
12.3807,16.2385,27.3501
12.7412,16.0773,28.6356
13.0443,15.7533,29.9094
13.2798,15.2648,31.1392
13.4386,14.6174,32.2919
13.5135,13.8246,33.3355
13.4996,12.9069,34.2417
13.3947,11.891,34.9875
13.1996,10.808,35.5573
12.9182,9.69097,35.9431
12.5568,8.57265,36.1455
12.1247,7.48338,36.172
11.6324,6.44917,36.0364
11.0921,5.49063,35.757
10.5163,4.62241,35.3546
9.91744,3.85331,34.8509
9.30731,3.18683,34.2671
8.69675,2.62202,33.6228
8.0953,2.15445,32.9353
7.51102,1.77728,32.2195
6.95049,1.48208,31.4875
6.41881,1.25972,30.749
5.91971,1.10091,30.0114
5.45569,0.996657,29.2803
5.02822,0.938614,28.5597
4.63782,0.919233,27.8523
4.28434,0.931873,27.16
3.967,0.970825,26.4839
3.68465,1.03129,25.8247
3.4358,1.10933,25.1826
3.21877,1.20177,24.5578
3.0318,1.30617,23.9502
2.87305,1.4207,23.3596
2.74074,1.54405,22.7859
2.63315,1.67542,22.229
2.54868,1.81439,21.6886
2.48582,1.96088,21.1647
2.44327,2.11511,20.6573
2.41983,2.27757,20.1664
2.41451,2.44895,19.692
2.42647,2.63011,19.2345
2.45504,2.8221,18.7939
2.49974,3.02611,18.3708
2.56024,3.24345,17.9656
2.63636,3.47554,17.579
2.7281,3.72394,17.2116
2.8356,3.99026,16.8646
2.95915,4.27623,16.5389
3.09918,4.58364,16.2361
3.25625,4.91435,15.9577
3.43105,5.27025,15.7057
3.62437,5.65322,15.4825
3.83714,6.06516,15.2908
4.07032,6.50784,15.1336
4.325,6.98293,15.0147
4.60228,7.49183,14.9384
4.90329,8.03565,14.9093
5.22911,8.61497,14.9332
5.58078,9.22976,15.0161
5.95917,9.87912,15.1649
6.36494,10.561,15.3873
6.79844,11.2721,15.6915
7.25955,12.0071,16.086
7.74761,12.7589,16.5799
8.2612,13.5178,17.1816
8.79799,14.2714,17.8995
9.35453,15.004,18.7401
9.92607,15.6969,19.7082
10.5064,16.3284,20.8051
11.0876,16.8736,22.0278
11.6601,17.3061,23.3682
12.2128,17.5986,24.8112
12.7328,17.7247,26.3348
13.2064,17.6612,27.9092
13.6189,17.3908,29.4978
13.956,16.9039,31.058
14.2042,16.2012,32.544
14.352,15.295,33.9097
14.3905,14.2088,35.1124
14.3146,12.9767,36.116
14.1233,11.6407,36.8945
13.8199,10.2474,37.4337
13.4119,8.84377,37.7318
12.9105,7.47389,37.7986
12.3296,6.17553,37.6535
11.6852,4.97825,37.3229
10.9939,3.90245,36.8368
10.2724,2.95958,36.2266
9.53637,2.15307,35.5224
8.80016,1.47984,34.7512
8.07608,0.931949,33.9365
7.37439,0.498214,33.0975
6.7032,0.165666,32.2492
6.06858,-0.0793159,31.403
5.47473,-0.250139,30.567
4.92421,-0.359413,29.7468
4.41819,-0.418586,28.946
3.9567,-0.437771,28.1665
3.53888,-0.425683,27.4093
3.16318,-0.389684,26.6745
2.82756,-0.335866,25.9618
2.52967,-0.269178,25.2706
2.26692,-0.193553,24.6002
2.03668,-0.112052,23.9496
1.8363,-0.0269829,23.318
1.66318,0.0599704,22.7047
1.51485,0.147648,22.1089
1.38899,0.235321,21.5298
1.28343,0.322606,20.9669
1.1962,0.409404,20.4197
1.12551,0.495843,19.8875
1.06977,0.582228,19.37
1.02756,0.66901,18.8668
0.997678,0.756752,18.3774
0.979058,0.846111,17.9017
0.970822,0.937822,17.4392
0.972242,1.03268,16.9897
0.982742,1.13156,16.5531
1.00188,1.23536,16.1291
1.02936,1.34505,15.7176
1.06498,1.46167,15.3185
1.10869,1.5863,14.9317
1.16054,1.72011,14.5573
1.22068,1.86434,14.1953
1.28938,2.02031,13.8458
1.367,2.18943,13.509
1.45404,2.37323,13.1853
1.55105,2.57335,12.875
1.65874,2.79157,12.5786
1.7779,3.02978,12.297
1.90944,3.29005,12.0309
2.05439,3.57459,11.7814
2.21388,3.88577,11.5499
2.38921,4.22612,11.338
2.58176,4.59834,11.1479
2.79306,5.00528,10.9818
3.02478,5.4499,10.8429
3.2787,5.93524,10.7345
3.55674,6.46438,10.6611
3.86092,7.04034,10.6276
4.19334,7.66594,10.6401
4.55616,8.34369,10.7056
4.95156,9.07551,10.8324
5.38164,9.86249,11.0301
5.84835,10.7045,11.3096
6.35336,11.5997,11.6833
6.89793,12.544,12.1652
7.48265,13.5305,12.7703
8.10722,14.5483,13.5144
8.77013,15.5823,14.4138
9.46834,16.6119,15.4837
10.1968,17.6103,16.7376
10.9481,18.5443,18.1847
11.7121,19.3744,19.828
12.4756,20.0552,21.6618
13.222,20.5381,23.6688
13.9318,20.7737,25.8177
14.5826,20.7168,28.062
15.1504,20.3315,30.3402
15.6107,19.5973,32.578
15.9404,18.514,34.6932
16.1196,17.1051,36.6032
16.1337,15.4179,38.2327
15.9752,13.5205,39.5227
15.6443,11.4949,40.4366
15.1494,9.42851,40.9634
14.5065,7.40496,41.1173
13.7372,5.4961,40.9336
12.8673,3.75673,40.4626
11.9244,2.22237,39.7622
10.9358,0.909871,38.8912
9.9273,-0.179924,37.9041
8.92137,-1.05836,36.8481
7.93703,-1.745,35.7612
6.98933,-2.26396,34.672
6.0895,-2.64101,33.601
5.24525,-2.90151,32.5617
4.46124,-3.06899,31.5619
3.73953,-3.16447,30.6053
3.08015,-3.20613,29.6929
2.48152,-3.20929,28.8236
1.94091,-3.18663,27.9955
1.45472,-3.14845,27.2059
1.01884,-3.10299,26.452
0.628846,-3.05676,25.731
0.280196,-3.0148,25.0404
-0.0316509,-2.981,24.3779
-0.311123,-2.95832,23.7415
-0.562471,-2.94897,23.1296
-0.789724,-2.9546,22.5407
-0.996664,-2.97646,21.9738
-1.18681,-3.01547,21.4279
-1.36344,-3.07237,20.9023
-1.52956,-3.14776,20.3967
-1.68797,-3.24218,19.9107
-1.84123,-3.35618,19.4443
-1.99172,-3.49032,18.9973
-2.14166,-3.64521,18.5702
-2.2931,-3.82157,18.1632
-2.44798,-4.0202,17.777
-2.60814,-4.24201,17.4122
-2.77532,-4.48801,17.07
-2.95123,-4.75933,16.7514
-3.13748,-5.05718,16.458
-3.3357,-5.38288,16.1916
-3.54744,-5.73777,15.9544
-3.77428,-6.1232,15.7487
-4.01774,-6.54053,15.5777
-4.27933,-6.99097,15.4447
-4.56055,-7.47558,15.3537
-4.8628,-7.99513,15.3093
-5.18744,-8.54996,15.3166
-5.53569,-9.13982,15.3815
-5.90858,-9.76371,15.5105
-6.30693,-10.4196,15.7106
-6.73121,-11.1041,15.9895
-7.18145,-11.8125,16.3554
-7.65713,-12.5378,16.8166
-8.15703,-13.2709,17.3813
-8.67905,-14.0003,18.057
-9.22005,-14.7115,18.8503
-9.77567,-15.387,19.7656
-10.3402,-16.0065,20.8045
-10.9062,-16.5469,21.9647
-11.4651,-16.9834,23.239
-12.0062,-17.2904,24.6141
-12.5177,-17.4426,26.0702
-12.9867,-17.4178,27.5804
-13.3993,-17.1984,29.111
-13.742,-16.7741,30.6229
-14.0016,-16.1433,32.0733
-14.1669,-15.3154,33.4186
-14.2288,-14.3101,34.6174
-14.1818,-13.1575,35.634
-14.024,-11.8954,36.4415
-13.7575,-10.5668,37.0233
-13.3886,-9.21602,37.3746
-12.9268,-7.88569,37.5016
-12.3849,-6.61322,37.4199
-11.7776,-5.42888,37.1525
-11.1205,-4.35464,36.7268
-10.4297,-3.40399,36.1721
-9.72034,-2.58264,35.517
-9.00658,-1.88975,34.7883
-8.3008,-1.3194,34.0092
-7.61346,-0.862136,33.1994
-6.95302,-0.506346,32.3745
-6.32597,-0.239423,31.5466
-5.73698,-0.0486598,30.7248
-5.18907,0.0781098,29.9153
-4.68387,0.152099,29.1223
-4.22186,0.183334,28.3485
-3.80254,0.180555,27.5952
-3.42474,0.151214,26.8631
-3.0867,0.101539,26.1521
-2.78634,0.0366289,25.4619
-2.5213,-0.0394263,24.7919
-2.28913,-0.123422,24.1414
-2.08733,-0.212916,23.5097
-1.91344,-0.306116,22.8962
-1.7651,-0.401775,22.3001
-1.64006,-0.499099,21.7209
-1.53624,-0.597671,21.1579
-1.45174,-0.697376,20.6106
-1.38483,-0.798353,20.0787
-1.33396,-0.900943,19.5618
-1.2978,-1.00565,19.0594
-1.27518,-1.11313,18.5713
-1.26509,-1.22413,18.0972
-1.26674,-1.3395,17.637
-1.27946,-1.46021,17.1905
-1.30275,-1.58726,16.7575
-1.33627,-1.72176,16.3381
-1.3798,-1.8649,15.9322
-1.43328,-2.01792,15.5399
-1.49677,-2.18218,15.1613
-1.57045,-2.35911,14.7967
-1.65463,-2.55023,14.4464
-1.74973,-2.75719,14.1108
-1.85632,-2.98174,13.7905
-1.97506,-3.22575,13.4863
-2.10674,-3.49122,13.199
-2.25228,-3.7803,12.9298
-2.41271,-4.09524,12.6802
-2.58919,-4.43846,12.4518
-2.78301,-4.81248,12.2467
-2.99558,-5.21994,12.0674
-3.22841,-5.66354,11.9169
-3.48317,-6.14604,11.7988
-3.76159,-6.67014,11.7173
-4.0655,-7.23844,11.6775
-4.39681,-7.85328,11.6852
-4.75743,-8.51658,11.7474
-5.14926,-9.22966,11.8719
-5.57409,-9.99289,12.068
-6.03351,-10.8054,12.346
-6.52882,-11.6646,12.7175
-7.06083,-12.5656,13.1952
-7.62969,-13.5008,13.7929
-8.23463,-14.4591,14.5245
-8.87371,-15.4251,15.4041
-9.54347,-16.3785,16.4445
-10.2386,-17.2936,17.6561
-10.9516,-18.1394,19.0453
-11.6724,-18.8792,20.6123
-12.3882,-19.4723,22.349
-13.0835,-19.8753,24.2367
-13.7401,-20.0457,26.2446
-14.3376,-19.9453,28.3287
-14.8543,-19.5449,30.4323
-15.2686,-18.8295,32.4886
-15.5601,-17.8019,34.4249
-15.7119,-16.4852,36.1692
-15.7117,-14.9227,37.6565
-15.5532,-13.1749,38.8361
-15.2375,-11.3138,39.6766
-14.7723,-9.41563,40.1684
-14.1719,-7.5535,40.3233
-13.4558,-5.79061,40.1712
-12.6469,-4.17588,39.755
-11.7699,-2.74194,39.1244
-10.8494,-1.50544,38.3306
-9.90848,-0.469084,37.422
-8.96789,0.375304,36.4407
-8.04513,1.0435,35.4214
-7.1543,1.5558,34.3913
-6.30614,1.93443,33.3701
-5.50822,2.2017,32.3712
-4.76532,2.37868,31.4032
-4.07987,2.48445,30.4707
-3.45234,2.53576,29.5756
-2.88169,2.5469,28.718
-2.36573,2.52982,27.8967
-1.90147,2.49435,27.1098
-1.48531,2.44844,26.3552
-1.11338,2.39839,25.6307
-0.781594,2.34916,24.9342
-0.485869,2.3046,24.2636
-0.222181,2.26761,23.6172
0.0133521,2.2404,22.9934
0.224423,2.2246,22.391
0.414507,2.22142,21.8089
0.586847,2.23175,21.246
0.744451,2.25625,20.7017
0.890095,2.29545,20.1754
1.02634,2.34978,19.6664
1.15553,2.41965,19.1746
1.27986,2.50549,18.6997
1.40131,2.60777,18.2414
1.52175,2.72703,17.7999
1.64292,2.8639,17.3751
1.76648,3.01914,16.9674
1.89397,3.19361,16.577
2.0269,3.38832,16.2044
2.16673,3.60442,15.8504
2.31491,3.84319,15.5156
2.47286,4.10606,15.2012
2.64203,4.3946,14.9084
2.82387,4.71052,14.6389
3.01986,5.05562,14.3944
3.23153,5.43179,14.1773
3.46044,5.841,13.9903
3.70818,6.28522,13.8366
3.97639,6.76633,13.7199
4.26672,7.28611,13.6445
4.58082,7.84607,13.6157
4.9203,8.44731,13.6393
5.28672,9.09036,13.722
5.68147,9.77492,13.8713
6.10576,10.4996,14.0958
6.56047,11.2616,14.4049
7.04605,12.0563,14.8087
7.56236,12.8767,15.3177
8.10847,13.7132,15.9429
8.68248,14.5528,16.6947
9.28127,15.3791,17.5825
9.90025,16.1715,18.6137
10.5331,16.9054,19.7925
11.1716,17.5524,21.1183
11.8055,18.081,22.5845
12.4222,18.4582,24.1767
13.0076,18.6511,25.8716
13.5454,18.6297,27.6364
14.0186,18.3704,29.4291
14.41,17.8587,31.1997
14.7031,17.0927,32.8932
14.8836,16.0846,34.4532
14.9403,14.8615,35.827
14.8664,13.4642,36.9701
14.6601,11.9436,37.8502
14.3252,10.3567,38.4502
13.8702,8.76127,38.7689
13.3085,7.21082,38.8197
12.6567,5.75061,38.6279
11.9338,4.41507,38.2274
11.1596,3.22689,37.6559
10.3536,2.19746,36.9519
9.53416,1.32835,36.1516
8.71751,0.613421,35.2869
7.91754,0.0410474,34.3845
7.14553,-0.40377,33.4657
6.41016,-0.737647,32.5466
5.71767,-0.977458,31.6385
5.07216,-1.13938,30.7494
4.47582,-1.23828,29.8842
3.92933,-1.2874,29.0454
3.43211,-1.29822,28.2341
2.98262,-1.28047,27.4503
2.57865,-1.24226,26.6934
2.21748,-1.19021,25.9622
1.89607,-1.12965,25.2555
1.61125,-1.06478,24.5719
1.35979,-0.998832,23.9102
1.13848,-0.934281,23.2692
0.944229,-0.872939,22.6476
0.774092,-0.816101,22.0445
0.6253,-0.76465,21.459
0.495279,-0.719149,20.8902
0.38166,-0.679914,20.3375
0.282277,-0.647083,19.8001
0.195166,-0.620666,19.2776
0.11855,-0.600588,18.7694
0.0508352,-0.586722,18.275
-0.00941101,-0.578915,17.794
-0.063468,-0.577015,17.326
-0.11248,-0.580882,16.8706
-0.15747,-0.590403,16.4274
-0.199355,-0.605503,15.9962
-0.23896,-0.626151,15.5766
-0.27703,-0.65237,15.1683
-0.314244,-0.684235,14.7711
-0.351228,-0.721883,14.3848
-0.388563,-0.765516,14.009
-0.426797,-0.815402,13.6435
-0.466456,-0.87188,13.2882
-0.50805,-0.935364,12.9429
-0.552087,-1.00635,12.6074
-0.599073,-1.08541,12.2816
-0.649529,-1.17321,11.9653
-0.703992,-1.27051,11.6586
-0.763026,-1.37819,11.3614
-0.827229,-1.49721,11.0737
-0.897242,-1.62867,10.7956
-0.973753,-1.77379,10.5272
-1.05751,-1.93395,10.2688
-1.14932,-2.11067,10.0206
-1.25009,-2.30561,9.78304
-1.36077,-2.52066,9.55668
-1.48244,-2.75786,9.34222
-1.61626,-3.01947,9.14053
-1.76353,-3.30797,8.95274
-1.92564,-3.62606,8.78024
-2.10415,-3.97667,8.62475
-2.30073,-4.36299,8.48838
-2.51724,-4.78841,8.37375
-2.75566,-5.25654,8.28402
-3.01816,-5.77117,8.22306
-3.30706,-6.33623,8.19554
-3.62484,-6.95565,8.20711
-3.97412,-7.63329,8.26456
-4.3576,-8.37273,8.37598
-4.77807,-9.177,8.55102
-5.23829,-10.0483,8.80098
-5.74092,-10.9874,9.13908
-6.28834,-11.9934,9.58053
-6.88248,-13.0624,10.1426
-7.52458,-14.1871,10.8443
-8.21483,-15.3555,11.7063
-8.95202,-16.5499,12.7499
-9.73299,-17.7453,13.9961
-10.5521,-18.9085,15.4633
-11.4008,-19.9973,17.1653
-12.2667,-20.9605,19.1077
-13.1334,-21.7388,21.2841
-13.9801,-22.2678,23.6721
-14.7819,-22.4823,26.2302
-15.5102,-22.3235,28.8951
-16.1341,-21.7466,31.5827
-16.6225,-20.7299,34.1921
-16.9466,-19.2818,36.6137
-17.0828,-17.4446,38.7405
-17.0152,-15.2933,40.4808
-16.7382,-12.9283,41.7697
-16.2568,-10.4644,42.5771
-15.5866,-8.01657,42.9093
-14.7523,-5.68735,42.8053
-13.7848,-3.55707,42.3284
-12.7185,-1.67915,41.5552
-11.5884,-0.0800765,40.5654
-10.4273,1.23703,39.4336
-9.26447,2.28684,38.2235
-8.12431,3.09577,36.9859
-7.026,3.69646,35.7583
-5.98372,4.12355,34.5661
-5.00702,4.41058,33.4251
-4.10147,4.58824,32.3434
-3.26937,4.68339,31.324
-2.51046,4.71884,30.3659
-1.8225,4.71347,29.4663
-1.20187,4.68257,28.6211
-0.643964,4.63834,27.8258
-0.14361,4.59036,27.0759
0.304689,4.54604,26.3672
0.70652,4.51103,25.6962
1.06741,4.48959,25.0595
1.3927,4.48491,24.4547
1.6875,4.4993,23.8796
1.95661,4.53446,23.3325
2.20451,4.59161,22.8123
2.43536,4.67161,22.3181
2.65298,4.77511,21.8494
2.8609,4.9026,21.4061
3.06235,5.05447,20.9884
3.26027,5.23106,20.5965
3.45737,5.4327,20.2313
3.65612,5.6597,19.8935
3.85881,5.91237,19.5846
4.0675,6.19102,19.3059
4.28412,6.4959,19.0592
4.51041,6.82722,18.8467
4.74799,7.18506,18.6708
4.99829,7.56936,18.5342
5.2626,7.97978,18.4401
5.54206,8.41568,18.3918
5.83761,8.876,18.3933
6.14994,9.35912,18.4486
6.47955,9.86275,18.562
6.82658,10.3838,18.7383
7.19085,10.918,18.9819
7.57174,11.4604,19.2976
7.96812,12.0043,19.6896
8.3783,12.5418,20.1616
8.79991,13.0635,20.7166
9.22985,13.5585,21.3562
9.66419,14.0144,22.0801
10.0982,14.4177,22.8861
10.5261,14.754,23.7692
10.9414,15.0084,24.7212
11.3369,15.1666,25.7306
11.7046,15.2156,26.7821
12.0363,15.1443,27.8573
12.3235,14.9451,28.9343
12.558,14.6147,29.9893
12.7325,14.1546,30.9971
12.8405,13.5717,31.9324
12.8774,12.8783,32.7719
12.8401,12.0916,33.4952
12.7278,11.2329,34.0861
12.5419,10.3259,34.534
12.2861,9.39572,34.8338
11.966,8.46674,34.9861
11.589,7.56156,34.9968
11.1636,6.6997,34.8762
10.6995,5.89685,34.6375
10.2064,5.16455,34.296
9.69433,4.51015,33.868
9.17263,3.93721,33.3694
8.65001,3.44597,32.8154
8.13424,3.03405,32.2197
7.63202,2.69709,31.5944
7.14892,2.42941,30.9495
6.68942,2.22456,30.2936
6.25692,2.0758,29.6335
5.85386,1.97645,28.9745
5.48184,1.92014,28.3208
5.1417,1.90102,27.6755
